CountryCode,SeriesCode,DESCRIPTION
GTM,NE.CON.PRVT.PP.CD,Estimates are based on regression.
GTM,NE.CON.PRVT.PP.KD,Estimates are based on regression.
GTM,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
GTM,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
GTM,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
GTM,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
GTM,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
GTM,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
GTM,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
GTM,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
GTM,PA.NUS.PPP,Estimates are based on regression.
GTM,PA.NUS.PPPC.RF,Estimates are based on regression.
GTM,PA.NUS.PRVT.PP,Estimates are based on regression.
GTM,SM.POP.NETM,Data sources : United Nations World Population Prospects
GTM,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
GTM,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
GTM,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
GTM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
GTM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
GTM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
GTM,SP.DYN.LE00.IN,Derived using male and female life expectancy
GTM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
GTM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
GTM,SP.POP.GROW,Data sources: United Nations World Population Prospects
GTM,SP.POP.TOTL,Data sources: United Nations World Population Prospects
GUM,SM.POP.NETM,Data sources : United Nations World Population Prospects
GUM,SM.POP.TOTL,"Estimates are derived from data on foreign-born population. The estimates for Guam reflect, to the extent possible, all persons born outside its territory."
GUM,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
GUM,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
GUM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
GUM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
GUM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
GUM,SP.DYN.LE00.IN,Derived using male and female life expectancy
GUM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
GUM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
GUM,SP.POP.GROW,Data sources: United Nations World Population Prospects
GUM,SP.POP.TOTL,Data sources: United Nations World Population Prospects
GUY,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt for 2011 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief.
GUY,NE.CON.PRVT.PP.CD,Estimates are based on regression.
GUY,NE.CON.PRVT.PP.KD,Estimates are based on regression.
GUY,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
GUY,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
GUY,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
GUY,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
GUY,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
GUY,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
GUY,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
GUY,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
GUY,PA.NUS.PPP,Estimates are based on regression.
GUY,PA.NUS.PPPC.RF,Estimates are based on regression.
GUY,PA.NUS.PRVT.PP,Estimates are based on regression.
GUY,SM.POP.NETM,Data sources : United Nations World Population Prospects
GUY,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
GUY,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
GUY,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
GUY,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
GUY,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
GUY,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
GUY,SP.DYN.LE00.IN,Derived using male and female life expectancy
GUY,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
GUY,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
GUY,SP.POP.GROW,Data sources: United Nations World Population Prospects
GUY,SP.POP.TOTL,Data sources: United Nations World Population Prospects
HKG,SM.POP.NETM,Data sources : United Nations World Population Prospects
HKG,SM.POP.TOTL,"Estimates are derived from data on foreign-born population. As of 1 July 1997, Hong Kong became a Special Administrative Region (SAR) of China. For purposes of estimation, no change was made in the time series estimates for Hong Kong because of its change in status."
HKG,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
HKG,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
HKG,SP.DYN.CBRT.IN,Data sources : Census and Statistics Department
HKG,SP.DYN.CDRT.IN,Data sources : Census and Statistics Department
HKG,SP.DYN.LE00.FE.IN,"Data sources : Census and Statistics Department, United Nations World Population Prospects"
HKG,SP.DYN.LE00.IN,Derived using male and female life expectancy
HKG,SP.DYN.LE00.MA.IN,"Data sources : Census and Statistics Department, United Nations World Population Prospects"
HKG,SP.DYN.TFRT.IN,"Data sources : Census and Statistics Department, United Nations World Population Prospects"
HKG,SP.DYN.TO65.FE.ZS,"As of 1 July 1997, Hong Kong became a Special Administrative Region (SAR) of China."
HKG,SP.DYN.TO65.MA.ZS,"As of 1 July 1997, Hong Kong became a Special Administrative Region (SAR) of China."
HKG,SP.POP.GROW,Data sources: Census and Statistics Department
HKG,SP.POP.TOTL,Data sources: Census and Statistics Department
HND,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds). Data include the effects of HIPC and MDRI debt relief.
HND,NE.CON.PRVT.PP.CD,Estimates are based on regression.
HND,NE.CON.PRVT.PP.KD,Estimates are based on regression.
HND,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
HND,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
HND,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
HND,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
HND,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
HND,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
HND,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
HND,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
HND,PA.NUS.PPP,Estimates are based on regression.
HND,PA.NUS.PPPC.RF,Estimates are based on regression.
HND,PA.NUS.PRVT.PP,Estimates are based on regression.
HND,SM.POP.NETM,Data sources : United Nations World Population Prospects
HND,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
HND,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
HND,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
HND,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
HND,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
HND,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
HND,SP.DYN.LE00.IN,Derived using male and female life expectancy
HND,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
HND,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
HND,SP.POP.GROW,Data sources: United Nations World Population Prospects
HND,SP.POP.TOTL,Data sources: United Nations World Population Prospects
HRV,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
HRV,SM.POP.NETM,Data sources : United Nations World Population Prospects
HRV,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
HRV,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
HRV,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
HRV,SP.DYN.CBRT.IN,Data sources : Eurostat
HRV,SP.DYN.CDRT.IN,Data sources : Eurostat
HRV,SP.DYN.LE00.FE.IN,"Data sources : Croatian Bureau of Statistics, Eurostat, United Nations World Population Prospects"
HRV,SP.DYN.LE00.IN,Derived using male and female life expectancy
HRV,SP.DYN.LE00.MA.IN,"Data sources : Croatian Bureau of Statistics, Eurostat, United Nations World Population Prospects"
HRV,SP.DYN.TFRT.IN,"Data sources : Croatian Bureau of Statistics, Eurostat, United Nations World Population Prospects"
HRV,SP.POP.GROW,"Data sources: Croatian Bureau of Statistics, Council of Europe"
HRV,SP.POP.TOTL,"Data sources: Croatian Bureau of Statistics, Council of Europe"
HTI,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS. Data include the effects of Paris Club restructuring agreements signed in 2006 and 2009 and HIPC and MDRI debt relief.
HTI,NE.CON.PRVT.PP.CD,Estimates are based on regression.
HTI,NE.CON.PRVT.PP.KD,Estimates are based on regression.
HTI,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
HTI,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
HTI,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
HTI,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
HTI,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
HTI,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
HTI,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
HTI,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
HTI,PA.NUS.PPP,Estimates are based on regression.
HTI,PA.NUS.PPPC.RF,Estimates are based on regression.
HTI,PA.NUS.PRVT.PP,Estimates are based on regression.
HTI,SM.POP.NETM,Data sources : United Nations World Population Prospects
HTI,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
HTI,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
HTI,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
HTI,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
HTI,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
HTI,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
HTI,SP.DYN.LE00.IN,Derived using male and female life expectancy
HTI,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
HTI,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
HTI,SP.POP.GROW,Data sources: United Nations World Population Prospects
HTI,SP.POP.TOTL,Data sources: United Nations World Population Prospects
HUN,SM.POP.NETM,Data sources : United Nations World Population Prospects
HUN,SM.POP.REFG,UNHCR estimate based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. The data source and definition for the years prior to 2004 is unclear.
HUN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
HUN,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
HUN,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
HUN,SP.DYN.CBRT.IN,Data sources : Eurostat
HUN,SP.DYN.CDRT.IN,Data sources : Eurostat
HUN,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Hungarian Central Statistical Office"
HUN,SP.DYN.LE00.IN,Derived using male and female life expectancy
HUN,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Hungarian Central Statistical Office"
HUN,SP.DYN.TFRT.IN,"Data sources : Eurostat, Council of Europe"
HUN,SP.POP.GROW,"Data sources: Eurostat, Hungarian Central Statistical Office"
HUN,SP.POP.TOTL,"Data sources: Eurostat, Hungarian Central Statistical Office"
IDN,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
